q,beta,hm0,h,tm-10_toe,bt,ht,gama_f,cotad,cotau,hb,rc,b,tanb,ac,gc
0.000711,0,0.16,0.5,2.181818182,0,0.5,0.4,2,0,-0.055,0.14,0.15,0,0.14,0
0.00000185,0,0.158,0.4,1.309090909,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.00000281,0,0.15,0.4,1.527272727,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000163,0,0.128,0.4,1.745454545,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.00000548,0,0.163,0.4,1.745454545,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000795,0,0.193,0.4,1.745454545,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000479,0,0.163,0.4,1.963636364,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.000149,0,0.182,0.4,1.963636364,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000977,0,0.157,0.4,2.181818182,0,0.4,0.4,2,0,-0.155,0.24,0.15,0,0.24,0
0.000000672,0,0.093,0.5,1.309090909,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000132,0,0.163,0.5,1.309090909,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.0000148,0,0.122,0.5,1.527272727,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000154,0,0.157,0.5,1.527272727,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000000189,0,0.091,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.0000135,0,0.123,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000132,0,0.161,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.00135,0,0.203,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000291,0,0.162,0.5,1.963636364,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.00117,0,0.2,0.5,1.963636364,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000875,0,0.16,0.5,2.181818182,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000000252,0,0.158,0.4,1.309090909,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000288,0,0.15,0.4,1.527272727,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000145,0,0.128,0.4,1.745454545,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000176,0,0.163,0.4,1.745454545,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.0000657,0,0.193,0.4,1.745454545,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.0000329,0,0.163,0.4,1.963636364,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.0000678,0,0.182,0.4,1.963636364,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.0000901,0,0.157,0.4,2.181818182,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000302,0,0.093,0.5,1.309090909,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.0000297,0,0.163,0.5,1.309090909,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.00000114,0,0.122,0.5,1.527272727,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.0000338,0,0.157,0.5,1.527272727,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.000000126,0,0.091,0.5,1.745454545,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.00000145,0,0.123,0.5,1.745454545,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.0000447,0,0.161,0.5,1.745454545,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.000483,0,0.203,0.5,1.745454545,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.0000851,0,0.162,0.5,1.963636364,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.000288,0,0.2,0.5,1.963636364,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
0.00058,0,0.16,0.5,2.181818182,0,0.5,0.4,2,0,-0.055,0.14,0.3,0,0.14,0
6.72E-08,0,0.158,0.4,1.309090909,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.000000792,0,0.15,0.4,1.527272727,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.000000195,0,0.128,0.4,1.745454545,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.00000132,0,0.163,0.4,1.745454545,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.0000325,0,0.193,0.4,1.745454545,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.0000154,0,0.163,0.4,1.963636364,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.0000488,0,0.182,0.4,1.963636364,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.0000268,0,0.157,0.4,2.181818182,0,0.4,0.4,2,0,-0.155,0.24,0.3,0,0.24,0
0.000000672,0,0.093,0.5,1.309090909,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.0000525,0,0.163,0.5,1.309090909,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.00000101,0,0.122,0.5,1.527272727,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.0000388,0,0.157,0.5,1.527272727,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.00000147,0,0.123,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.0000674,0,0.161,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000645,0,0.203,0.5,1.745454545,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.0000837,0,0.162,0.5,1.963636364,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000848,0,0.2,0.5,1.963636364,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000207,0,0.16,0.5,2.181818182,0,0.5,0.4,2,2,0,0.14,0,0,0.14,0.15
0.000000733,0,0.158,0.4,1.309090909,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000243,0,0.15,0.4,1.527272727,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000107,0,0.163,0.4,1.745454545,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.0000367,0,0.193,0.4,1.745454545,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.00000323,0,0.163,0.4,1.963636364,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.0000277,0,0.182,0.4,1.963636364,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.00000817,0,0.157,0.4,2.181818182,0,0.4,0.4,2,2,0,0.24,0,0,0.24,0.15
0.000000218,0,0.093,0.5,1.309090909,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.0000727,0,0.163,0.5,1.309090909,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.0000792,0,0.122,0.5,1.527272727,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000053,0,0.157,0.5,1.527272727,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000000142,0,0.091,0.5,1.745454545,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.00000263,0,0.123,0.5,1.745454545,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000053,0,0.161,0.5,1.745454545,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000566,0,0.203,0.5,1.745454545,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000156,0,0.162,0.5,1.963636364,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.00077,0,0.2,0.5,1.963636364,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000287,0,0.16,0.5,2.181818182,0,0.5,0.35,2,0,-0.055,0.14,0.15,0,0.14,0
0.000000148,0,0.158,0.4,1.309090909,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.000000482,0,0.15,0.4,1.527272727,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.000000111,0,0.128,0.4,1.745454545,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.00000144,0,0.163,0.4,1.745454545,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000353,0,0.193,0.4,1.745454545,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.00000483,0,0.163,0.4,1.963636364,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000684,0,0.182,0.4,1.963636364,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.0000243,0,0.157,0.4,2.181818182,0,0.4,0.35,2,0,-0.155,0.24,0.15,0,0.24,0
0.00000088,0,0.05968,0.1108,1.116545455,0,0.1108,1,5.217391304,0,0.0048,0.0544,0.32,0.0875,0.0544,0
0.0000586,0,0.068,0.1128,1.292727273,0,0.1128,1,5.238095238,0,0.0188,0.0524,0.4,0.05,0.0524,0
0,0,0.054704595,0.133479212,1.46580336,0.029978118,0.070897155,0.43,1.5,1.5,0,0.129102845,0,0,0.111597374,0.117286652
0.000000129,0,0.065645514,0.133479212,1.546489783,0.029978118,0.070897155,0.43,1.5,1.5,0,0.129102845,0,0,0.111597374,0.117286652
0.000000744,0,0.06345733,0.133479212,1.828892265,0.029978118,0.070897155,0.43,1.5,1.5,0,0.129102845,0,0,0.111597374,0.117286652
0.0000129,0,0.080962801,0.144420131,1.694414893,0.029978118,0.081838074,0.43,1.5,1.5,0,0.118161926,0,0,0.100656455,0.117286652
0.00000615,0,0.067833698,0.144420131,1.801996791,0.029978118,0.081838074,0.43,1.5,1.5,0,0.118161926,0,0,0.100656455,0.117286652
0.000056,0,0.078774617,0.144420131,2.044056061,0.029978118,0.081838074,0.43,1.5,1.5,0,0.118161926,0,0,0.100656455,0.117286652
0.0000696,0,0.078774617,0.144420131,2.044056061,0.029978118,0.081838074,0.43,1.5,1.5,0,0.118161926,0,0,0.100656455,0.117286652
0.000044,0,0.078774617,0.144420131,2.044056061,0.029978118,0.081838074,0.43,1.5,1.5,0,0.118161926,0,0,0.100656455,0.117286652
0.00000777,0,0.080962801,0.120350109,1.990265112,0.029978118,0.057768053,0.43,1.5,1.5,0,0.142231947,0,0,0.124726477,0.117286652
0.000112,0,0.089715536,0.144420131,2.030608324,0.029978118,0.081838074,0.43,1.5,1.5,0,0.118161926,0,0,0.100656455,0.117286652
0,0,0.051546392,0.125773196,1.462023887,0.030927835,0.094845361,0.46,1.5,1.5,0,0.121649485,0,0,0.107216495,0.078350515
0.00000145,0,0.06185567,0.125773196,1.657830657,0.030927835,0.094845361,0.46,1.5,1.5,0,0.121649485,0,0,0.107216495,0.078350515
0.00000474,0,0.06185567,0.125773196,1.840583643,0.030927835,0.094845361,0.46,1.5,1.5,0,0.121649485,0,0,0.107216495,0.078350515
0.000037,0,0.074226804,0.136082474,1.618669303,0.030927835,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.096907216,0.078350515
0.0000163,0,0.063917526,0.136082474,1.853637428,0.030927835,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.096907216,0.078350515
0.000115,0,0.07628866,0.136082474,2.114713122,0.030927835,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.096907216,0.078350515
0.000101,0,0.07628866,0.136082474,2.114713122,0.030927835,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.096907216,0.078350515
0.0000888,0,0.07628866,0.136082474,2.114713122,0.030927835,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.096907216,0.078350515
0.0000198,0,0.074226804,0.113402062,1.997229059,0.030927835,0.082474227,0.46,1.5,1.5,0,0.134020619,0,0,0.119587629,0.078350515
0.000118,0,0.084536082,0.136082474,2.088605552,0.030927835,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.096907216,0.078350515
0,0,0.051546392,0.125773196,1.462023887,0.030927835,0.094845361,0.46,1.5,1.5,-0.008247423,0.121649485,0.12371134,0,0.107216495,0.078350515
0.00000222,0,0.06185567,0.125773196,1.657830657,0.030927835,0.094845361,0.46,1.5,1.5,-0.008247423,0.121649485,0.12371134,0,0.107216495,0.078350515
0.00000799,0,0.06185567,0.125773196,1.840583643,0.030927835,0.094845361,0.46,1.5,1.5,-0.008247423,0.121649485,0.12371134,0,0.107216495,0.078350515
0.0000335,0,0.074226804,0.136082474,1.618669303,0.030927835,0.105154639,0.46,1.5,1.5,0.002061856,0.111340206,0.12371134,0,0.096907216,0.078350515
0,0,0.051546392,0.125773196,1.462023887,0.028247423,0.094845361,0.46,1.5,1.5,0,0.121649485,0,0,0.127835052,0.103092784
0.00000118,0,0.06185567,0.125773196,1.657830657,0.028247423,0.094845361,0.46,1.5,1.5,0,0.121649485,0,0,0.127835052,0.103092784
0.00000444,0,0.06185567,0.125773196,1.840583643,0.028247423,0.094845361,0.46,1.5,1.5,0,0.121649485,0,0,0.127835052,0.103092784
0.0000195,0,0.074226804,0.136082474,1.618669303,0.028247423,0.105154639,0.46,1.5,1.5,0,0.111340206,0,0,0.117525773,0.103092784
0.0000281,0,0.113333333,0.2,1.643083844,0,0.08,0.5,1.5,1.5,0,0.15,0,0,0.133333333,0.333333333
0.00000482,0,0.120666667,0.2,1.173631317,0,0.08,0.5,1.5,1.5,0,0.15,0,0,0.133333333,0.333333333
0.000053,0,0.102,0.2,2.112536371,0,0.08,0.5,1.5,1.5,0,0.15,0,0,0.133333333,0.333333333
0.0000184,0,0.12,0.2,1.643083844,0,0.08,0.5,1.5,1.5,0,0.15,0,0,0.133333333,0.333333333
0.000000689,0,0.113333333,0.2,1.643083844,0,0.08,0.5,1.5,1.5,0,0.136666667,0,0,0.173333333,0.333333333
0.000000172,0,0.120666667,0.2,1.173631317,0,0.08,0.5,1.5,1.5,0,0.136666667,0,0,0.173333333,0.333333333
0.00000516,0,0.102,0.2,2.112536371,0,0.08,0.5,1.5,1.5,0,0.136666667,0,0,0.173333333,0.333333333
0.000000344,0,0.12,0.2,1.643083844,0,0.08,0.5,1.5,1.5,0,0.136666667,0,0,0.173333333,0.333333333
0.000905,0,0.134,0.333333333,1.643083844,0,0.193333333,0.5,1.5,1.5,0,0.08,0,0,0.09,0.066666667
0.00059,0,0.134,0.333333333,1.643083844,0,0.193333333,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.00104,0,0.167333333,0.333333333,1.173631317,0,0.193333333,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.000987,0,0.129333333,0.333333333,2.112536371,0,0.193333333,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.000592,0,0.134,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.000929,0,0.167333333,0.2,1.173631317,0,0.2,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.00114,0,0.129333333,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.00133,0,0.176,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.066666667,0,0,0.121333333,0.08
0.0000695,0,0.134,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.136666667,0,0,0.166666667,0.08
0.000099,0,0.167333333,0.2,1.173631317,0,0.2,0.5,1.5,1.5,0,0.136666667,0,0,0.166666667,0.08
0.000203,0,0.129333333,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.136666667,0,0,0.166666667,0.08
0.000195,0,0.176,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.136666667,0,0,0.166666667,0.08
0.0000167,0,0.134,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.203333333,0,0,0.166666667,0.066666667
0.0000251,0,0.167333333,0.2,1.173631317,0,0.2,0.5,1.5,1.5,0,0.203333333,0,0,0.166666667,0.066666667
0.0000802,0,0.129333333,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.203333333,0,0,0.166666667,0.066666667
0.0000532,0,0.176,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.203333333,0,0,0.166666667,0.066666667
0.000185,0,0.177333333,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.203333333,0,0,0.166666667,0.066666667
0.000413,0,0.172,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.203333333,0,0,0.166666667,0.066666667
0.000000344,0,0.134,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.208666667,0,0,0.166666667,0.413333333
0.000000861,0,0.167333333,0.2,1.173631317,0,0.2,0.5,1.5,1.5,0,0.208666667,0,0,0.166666667,0.413333333
0.00000809,0,0.129333333,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.208666667,0,0,0.166666667,0.413333333
0.00000207,0,0.176,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.208666667,0,0,0.166666667,0.413333333
0.000032,0,0.177333333,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.208666667,0,0,0.166666667,0.413333333
0.000118,0,0.172,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.208666667,0,0,0.166666667,0.413333333
0.00000654,0,0.134,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.00002,0,0.167333333,0.2,1.173631317,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.0000339,0,0.129333333,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.000032,0,0.176,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.000116,0,0.177333333,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.000286,0,0.172,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.000104,0,0.177333333,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0.000277,0,0.172,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.204,0,0,0.216666667,0.073333333
0,0,0.167333333,0.2,1.173631317,0,0.2,0.5,1.5,1.5,0,0.286666667,0,0,0.35,0.073333333
0,0,0.176,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.286666667,0,0,0.35,0.073333333
0.00000103,0,0.177333333,0.2,1.643083844,0,0.2,0.5,1.5,1.5,0,0.286666667,0,0,0.35,0.073333333
0.0000131,0,0.172,0.2,2.112536371,0,0.2,0.5,1.5,1.5,0,0.286666667,0,0,0.35,0.073333333
0.00000224,0,0.140666667,0.266666667,1.643083844,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.00000465,0,0.172,0.266666667,1.173631317,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.00000861,0,0.183333333,0.266666667,1.643083844,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.00000241,0,0.130666667,0.266666667,2.112536371,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.0000759,0,0.183333333,0.266666667,1.643083844,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.000162,0,0.192666667,0.266666667,2.112536371,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.0000103,0,0.146,0.316666667,1.643083844,0,0.316666667,0.5,1.5,1.5,0,0.17,0,0,0.233333333,0.073333333
0.0000403,0,0.178666667,0.316666667,1.173631317,0,0.316666667,0.5,1.5,1.5,0,0.17,0,0,0.233333333,0.073333333
0.00000207,0,0.135333333,0.316666667,2.112536371,0,0.316666667,0.5,1.5,1.5,0,0.17,0,0,0.233333333,0.073333333
0.0000707,0,0.186,0.316666667,1.643083844,0,0.316666667,0.5,1.5,1.5,0,0.17,0,0,0.233333333,0.073333333
0.000341,0,0.208,0.316666667,1.643083844,0,0.316666667,0.5,1.5,1.5,0,0.17,0,0,0.233333333,0.073333333
0.000681,0,0.211333333,0.316666667,2.112536371,0,0.316666667,0.5,1.5,1.5,0,0.17,0,0,0.233333333,0.073333333
0.00000172,0,0.140666667,0.266666667,1.643083844,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.00000947,0,0.172,0.266666667,1.173631317,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.000016,0,0.183333333,0.266666667,1.643083844,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.00000327,0,0.130666667,0.266666667,2.112536371,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.0000227,0,0.192666667,0.266666667,1.643083844,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.000219,0,0.196666667,0.266666667,2.112536371,0,0.266666667,0.5,1.5,1.5,0,0.22,0,0,0.283333333,0.073333333
0.0000335,0,0.0778,0.3,1.801823576,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.000268,0,0.10295,0.3,2.068362879,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.000906,0,0.1307,0.3,2.241210934,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00184,0,0.15455,0.3,2.398853726,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00353,0,0.17155,0.3,2.694238306,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00038,0,0.10935,0.3,1.6151119,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.000805,0,0.1232,0.3,1.679287051,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00198,0,0.14725,0.3,1.866893154,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.0031,0,0.1709,0.3,2.119792443,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00381,0,0.1709,0.3,2.119792443,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00413,0,0.17935,0.3,2.292193284,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.0000894,0,0.0896,0.3,1.275005961,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.000827,0,0.12875,0.3,1.686218862,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00181,0,0.1616,0.3,1.849899038,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.000369,0,0.12725,0.2,2.816551224,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.000693,0,0.1273,0.2,3.198918849,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.0000447,0,0.11525,0.2,1.821053761,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.000179,0,0.1272,0.2,2.12694786,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.00038,0,0.1285,0.2,2.505290562,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.00187,0,0.1471,0.3,2.458556741,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00404,0,0.1377,0.3,2.458780348,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.0000335,0,0.073,0.3,1.237216412,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00149,0,0.14975,0.3,1.792879304,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00424,0,0.17815,0.3,2.109953744,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.000973,0,0.1371,0.3,1.605496808,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00299,0,0.17275,0.3,1.790643236,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00176,0,0.15275,0.2,3.159564052,0,0.2,1,2,2,0,0.2,0,0,0.2,0
0.000112,0,0.11725,0.2,1.67660377,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.0011,0,0.14845,0.2,2.504843348,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.000436,0,0.109,0.3,1.974448024,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00164,0,0.14815,0.3,2.492097761,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.0042,0,0.207,0.3,2.903087055,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.0000335,0,0.07095,0.3,1.209712776,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00216,0,0.1612,0.3,1.668553925,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00483,0,0.1984,0.3,1.980709014,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.0013,0,0.1401,0.3,1.507109817,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00411,0,0.1908,0.3,1.660056866,0,0.3,1,2,2,0,0.2,0,0,0.2,0
0.00254,0,0.19215,0.2,3.199589669,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.000212,0,0.1195,0.2,1.561893482,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0.0011,0,0.17655,0.2,2.416965877,0,0.2,1,2,2,0,0.3,0,0,0.3,0
0,0,0.0778,0.3,1.801823576,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.000212,0,0.10295,0.3,2.068362879,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0,0,0.1307,0.3,2.241210934,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.00198,0,0.15455,0.3,2.398853726,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.00406,0,0.17155,0.3,2.694238306,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.0000671,0,0.10935,0.3,1.6151119,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.000224,0,0.1232,0.3,1.679287051,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.000604,0,0.14725,0.3,1.866893154,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.00129,0,0.1709,0.3,2.119792443,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.00202,0,0.1709,0.3,2.119792443,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.00305,0,0.17935,0.3,2.292193284,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0,0,0.0896,0.3,1.275005961,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.000593,0,0.12875,0.3,1.686218862,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.000861,0,0.1616,0.3,1.849899038,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.000145,0,0.12725,0.2,2.816551224,0,0.2,1,4,4,0,0.3,0,0,0.3,0
0.000235,0,0.1273,0.2,3.198918849,0,0.2,1,4,4,0,0.3,0,0,0.3,0
0.0000112,0,0.11525,0.2,1.821053761,0,0.2,1,4,4,0,0.3,0,0,0.3,0
0.0000224,0,0.1272,0.2,2.12694786,0,0.2,1,4,4,0,0.3,0,0,0.3,0
0.0000559,0,0.1285,0.2,2.505290562,0,0.2,1,4,4,0,0.3,0,0,0.3,0
0.0021,0,0.1471,0.3,2.458556741,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0.00484,0,0.1377,0.3,2.458780348,0,0.3,1,4,4,0,0.2,0,0,0.2,0
0,0,0.073,0.3,1.237216412,0,0.3,1,4,4,0,0.2,0,0,0.2,0
